datetime,area,checkpoint,id,unique_checkpoint,geometry
2021-05-01T11:51:48Z,b,26,fc0072090dcb5afe2c18fc86069d79c9,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:51:51Z,b,26,febf0ad18e00088409405bc137efc608,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:52:15Z,b,26,576036230227ce2254ec314f6eacd6e9,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:52:46Z,b,26,29f94b64bd92e734ca0f6de8360527f1,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:52:48Z,b,26,db3b172202b5963059681359ed7716c8,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:02Z,b,26,346c80d391a4e49dd88d75a3e6b29f72,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:03Z,b,26,8e38d634e643d2f673c9d4d945aadb41,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:05Z,b,26,cc3fdfc82e43a289edcbe546095f5164,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:08Z,b,26,c6c814406ded0dbdf969cd7132d3ba19,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:10Z,b,26,8f0b82aaa5bb95344aa582112777e57e,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:12Z,b,26,7f3892f7ce219edcd020335e9d9dc95b,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:14Z,b,26,2b90b79910ddf0b3f55af1f96aaae548,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:16Z,b,26,fa5e3a0508c5fbae282be4531e57f45c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:20Z,b,26,be1d8d8431fbf9163424bcb6cd668a4a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:22Z,b,26,d3d9487cab86fbb1c3603c9dde3dcfd1,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:25Z,b,26,290967ed3e13688bcedddb86733a61ab,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:29Z,b,26,beb06dc7916e3a2ef45955e344fed9e8,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:53:45Z,b,26,0d2e4ddf014c4866a3f65bc32fc3594a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:12Z,b,26,44de9709bbdefa1f567d7d45fec87a2f,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:24Z,b,26,94937f2819a8655e0b1b9520cc20ce28,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:25Z,b,26,e1c801b71d7f8615878b9010335ff6f6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:27Z,b,26,618ae6bcc330118d2083663ea3611900,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:30Z,b,26,e2f8889f6e19edfdf938612483b79d2d,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:32Z,b,26,238108bded0d6978b5a0e35fdb74a2f4,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:38Z,b,26,3ce155c0b8b8a9bd0f8d4a23878f6988,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:44Z,b,26,086980b07da445bdbd5fee372bdb3e68,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:47Z,b,26,c6152e8e47bfd936d1dc944425ef2679,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:49Z,b,26,deef9a6c868fb0e95cdab4f33d79174a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:51Z,b,26,fa881275846ef6d713d966ee798eaa43,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:53Z,b,26,6feb4d34c1ef348c26f597e25f410509,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:54:57Z,b,26,603cf5cc7715e11b7cebec8a8edb2f2c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:55:02Z,b,26,791ce7358764c03d08be07c8b07295a4,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:55:06Z,b,26,4c355437d2cf782b2fd0a1028cc50834,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:55:07Z,b,26,aec6db3930edd75bada6ad70bbeeb520,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:55:31Z,b,26,ccaf93a9c5ce6b4e5f430ae315bff61f,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:55:33Z,b,26,873ebe689e9d7a13477691ec5a752d17,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:04Z,b,26,2b3811aa2a80919501d6bff372a7bb82,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:22Z,b,26,c36bbfc5f1a03be764bb85650df8e6d5,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:32Z,b,26,fe2713026575d77044ca7d1c4a47ae18,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:34Z,b,26,4d3172df77bfc630506c4b67838c1942,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:36Z,b,26,6b8329269c9a04d8a4614f526ff192a6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:38Z,b,26,e0b0ded3c4d1ab14d5e1403c94a3baa8,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:40Z,b,26,e8a8335e4cdd6492a0b84540e9cec7db,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:42Z,b,26,a041ab9003ec8f1173f0c7e0696331d0,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:56:46Z,b,26,7b0c1479c7f0815180455292f386192c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:57:10Z,b,26,e52cdd60762113595a3517e5dd00c1c0,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:57:15Z,b,26,edda2dffbc278ea125314a110fcd0438,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:57:47Z,b,26,ca02792fa5e8c26afce59f648939eb46,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:57:49Z,b,26,3337aba190f427bd91894109e6e06022,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:57:50Z,b,26,817300f7eb287539217b2662d9159958,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:57:52Z,b,26,6f2218a19fc62ff9f73d02e12957fbca,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:57:54Z,b,26,9f51057472880566bf30ee7c394c70d7,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:57:57Z,b,26,6e8e1b7cff359c13f81850b3e0921079,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:04Z,b,26,f88c5af5e9725f19c300abf97a6283fb,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:07Z,b,26,24c49020da82a560bf4dbd5b1531a7d2,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:08Z,b,26,01d5ebd75432e5419167ce8ac39ddea2,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:13Z,b,26,aa314fc84647322be3ddf39bf10fff80,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:15Z,b,26,c8c9c5044a992e0300ea94406b9adb25,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:17Z,b,26,87510b6b7cea2535a407a4a7cf134a06,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:19Z,b,26,a1cf26863e67424102985fd1c23d1b6a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:21Z,b,26,0ffac9d9d20d9385ececf4cb05fe3eef,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:23Z,b,26,6af137f286e90676428b5960c23028a5,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:26Z,b,26,b5d992acf4c87dab6747309ea08e7afb,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:47Z,b,26,f6233173c2572583aa9a32249ab8e9ec,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:52Z,b,26,d901020cf151362c36c62ace79850cfe,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:54Z,b,26,7d00a06915e99e71649254ef95ba34a2,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:58:59Z,b,26,89ae7ecc30fbc5ce5677d9d024552c8c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:01Z,b,26,e12359bc8da5080526dab4d4c6b93c26,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:03Z,b,26,43dc203d2d3273e47920e8d3db4ca2c5,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:16Z,b,26,436855a24c0507c3c9372ced5b535453,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:25Z,b,26,3cf4e738e4f7e5456d64bef8fcba95ec,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:39Z,b,26,4d935d8135302bbe19fcc9460ecab00f,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:43Z,b,26,cff2f1f27039e513893fdf04388429b1,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:46Z,b,26,061eefabe070e6245feb1553732c1aa1,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:47Z,b,26,8f9ddc8d3896dd01c2bba90c814f8a49,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:52Z,b,26,07e0e8009c81464cc6c1a6bf4c42df79,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:54Z,b,26,51d1183b68722a69d49827a15a7a5f40,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T11:59:59Z,b,26,2958ff37bb963feca73170c5d094dd4e,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:00:28Z,b,26,01427ab69c2199bdbc56f205121852b3,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:06Z,b,26,d7b9befff4a08671360e487f20f720c6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:08Z,b,26,a21606a52f8100771ce9629bf0f6a904,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:13Z,b,26,58c22952f7eaf2c844af3596194d501c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:18Z,b,26,98674bb983c31cbfbe424a5dacd4cb90,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:22Z,b,26,2f01061d274fb964ddad1b77d2e9eb2f,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:24Z,b,26,8d67e1041506a13e0d4ea44de26a50e3,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:28Z,b,26,03651e3004d9e7bf400eb30279249845,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:31Z,b,26,9b720f7144c37eeb8419667c099fe728,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:34Z,b,26,64b883b0ab960844e980eca27766707c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:01:36Z,b,26,050ddddf823a57a3189dabe04201a892,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:02:11Z,b,26,a634badb7a42f2817a38da87010eeecd,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:02:14Z,b,26,c8df0f33e22c4b17ed7e69be74e01b23,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:02:22Z,b,26,9cd53c3d6b7ac10952da89036b5f274f,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:02:37Z,b,26,5e682694aac41ec830575c6859877519,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:02:43Z,b,26,95571dcdc61d5bf8a7f3a0001d39d5db,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:02:45Z,b,26,b24da1f80d80de88550632200b9ba675,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:02:58Z,b,26,bdeecff56532c09cebc242eb9b010619,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:03:02Z,b,26,ecce90c4198a912f20ce673238ea0f89,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:03:04Z,b,26,dd3ed57249c3310471fdd75902d79a0f,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:03:07Z,b,26,08de9dc908be311c63827a5460d879f7,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:03:09Z,b,26,60d5acea8e42dd531a03c3d6bc5107db,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:03:11Z,b,26,3e5268cb164d035f970f9bdafb86f103,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:03:14Z,b,26,5ba564d8799f89acc666cb37928de46a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:03:17Z,b,26,75a59e72b442350752770e062c2ab3fd,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:03:52Z,b,26,063c3bb9c7a7fca43915c1d1b671b1aa,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:25Z,b,26,fc0af282602b2c749786b217d22aa6e2,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:28Z,b,26,3468cea02a8ff3086a6d7d055b3838c8,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:41Z,b,26,27d27a9ae976c8052362c09ed212607c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:43Z,b,26,59d4d5e0dd269942584af63cd8db402c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:46Z,b,26,88535ffb04faa7b81f1dec812f8ef13a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:48Z,b,26,2c0920510f9646fdc605874cc28b36ea,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:50Z,b,26,c4e40ef588aaa9504f83588dfa1d5e2b,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:52Z,b,26,e6dbeac28c7b9fdf4bc21e415731d661,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:55Z,b,26,08967a45d41d334ea317c442e2787ece,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:57Z,b,26,31d8bd771febc8d33e1e22887db937e3,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:04:58Z,b,26,d6bce82b8e7e2f481e74138920a1fd56,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:00Z,b,26,68afd2fc5e8d5a35a4f21744f7870ed0,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:02Z,b,26,3bfb9443b2f1d8883e7ec43955b83e7b,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:03Z,b,26,eec47744cd21ca8faa21c4fe47f007c6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:06Z,b,26,dcb1737b52ac8222a8c8064cfc047733,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:07Z,b,26,d8dc9cac145454ec323afd7ddfa9c607,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:28Z,b,26,d7fd72b066ec14a3e439096c1f49616d,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:30Z,b,26,8e55ebc230efb4809a7372c339f448e7,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:34Z,b,26,b936e309a2b5351a9362d585c4850df9,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:42Z,b,26,6ddab9c61bbf3c07a92ae5069ad797cf,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:49Z,b,26,f356d8bf3ac0eb0ee2015630b55f6924,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:05:52Z,b,26,f8421deb6fb235864bb1374dd109be2a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:11Z,b,26,89c81bf158fd245f401035980cd4261c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:15Z,b,26,db146c7745a9c3d1eecf24156ceffc53,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:16Z,b,26,8e910fd425ca596081248bcce67c9020,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:18Z,b,26,7fd6e01ce399277662be9b2279df4790,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:21Z,b,26,fd942808f0667db4d820bc7aa087ba53,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:24Z,b,26,53d661e70ba89cad0aa172c307ae5cfe,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:27Z,b,26,22740a14444498d8ecad8ed104bbe820,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:30Z,b,26,754ecd854abdc02539de9057f23fd487,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:31Z,b,26,b1a5aa412bb12703a854c0d5268c929f,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:33Z,b,26,db0af526a17506378bbfac10a2a43111,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:37Z,b,26,295d9de7d137e2865e558cf4e1b1adb4,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:39Z,b,26,3b9c91e488c662c16e3873c51050434b,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:06:41Z,b,26,f78e3b01292d76ef2ea54a1b14530a3b,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:07:08Z,b,26,fc959c36c5b68108973afe13f6c4be99,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:07:09Z,b,26,16574ed5ba4fe57cf4f5e99d24f693bd,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:07:11Z,b,26,b16906dd5c91888057383ceaf4a1c118,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:07:17Z,b,26,bffb4714f9de108c7e9b2d976fc44e91,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:00Z,b,26,55b3d5b31b34d1bc376025cb94e79b26,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:08Z,b,26,402c7fb787cc1b1ac0fbe2bf3cc8599d,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:10Z,b,26,830c12d46cb8dbe1af2aaefdcc950180,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:13Z,b,26,de996c5733dd45e74c1258b640ae1324,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:15Z,b,26,7e58e78ad09886d351558e70991d6e1c,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:17Z,b,26,21e15dbec8670119739fd374d38fc26f,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:19Z,b,26,89d1fdf3d79e59c8b025586eccbd3357,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:21Z,b,26,53a1f2fb515401cd870bc5f2aab31ff6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:23Z,b,26,e04a4e92049da7f68f208fb497dabfa6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:26Z,b,26,e4b9d42585f9a939728f5c248fdc3b99,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:26Z,b,26,58979023e453ae0e913c8e7ea102b9a3,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:29Z,b,26,1816ae0ae2bcfe6e19a61bcc37d142e5,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:47Z,b,26,a735338df603d2c3692543a393382ad6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:08:53Z,b,26,48132408e1be06b7e28280531984b5cb,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:11Z,b,26,6f667e64f62070999f6e5fc0755b20d6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:14Z,b,26,316ed7f71f3d0cb544f972f1067babcf,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:26Z,b,26,25d508331e133e1ee3769f89cf89960d,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:28Z,b,26,25b1936bec4c405f57ce7b224a65b417,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:32Z,b,26,7eb2369abd6caae397f59e6c16ff2532,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:35Z,b,26,efb2ad2db3791b5ce38b719625cf77f1,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:39Z,b,26,45896be337e322b46d5b9054ed45625a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:43Z,b,26,bc501bfa90a7153ba3dd8e48acbc1613,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:44Z,b,26,669d23400bae56509dc743ab76e6f5dc,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:47Z,b,26,1be7d2d39d87f77f6aa6a27e9bd1d681,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:50Z,b,26,126f04b7d4c8473a50ff9e8507d11a8a,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:51Z,b,26,9367e7b71216075113f33ecbdf9316ac,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:54Z,b,26,2049f7607aa65ca81917480eb2f373c6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:54Z,b,26,731b270fc30bb68c0c448388d9be86d7,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:56Z,b,26,f77647d06bdbdd7ae0f25d5a4dad0769,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:09:58Z,b,26,870479b2e1346d1d077a44df353b80f4,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:10:00Z,b,26,99566867cb3f7e5b6b63b6821da8056e,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:10:04Z,b,26,21eac5c301abff4d0d895d70c6c57af9,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:10:06Z,b,26,3b01119566512373e177a0a1ae5453b1,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:10:08Z,b,26,341fbee3cca9fae614465d97d9964987,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:10:11Z,b,26,53759053268098494e5b05ad119dc453,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:10:29Z,b,26,633a38d8cb1a60ba0f3fc65b2e26885d,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:11:05Z,b,26,fb48caccf9f20320229c192b7c773b02,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:11:08Z,b,26,b694919708fd7b258e841f9e64e02d54,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:11:20Z,b,26,4d34e8ab74deecf1544f1ab4e4edc3e4,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:11:25Z,b,26,c5838154c18e9347eace9bef06f3de91,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:11:27Z,b,26,67eb6d1fe4c1fd2d121e16002a5fb697,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:11:29Z,b,26,874dc6dd6ce2f59917044e0876d27363,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:11:31Z,b,26,f54149dce529fde79739696e01c95acb,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:11:33Z,b,26,bbaacb6549b179dbc3625ab2eb0a0fb2,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:19Z,b,26,14925e5cf03a1ad794a4936e67112799,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:23Z,b,26,f2ec9444bdd0b9c73e1c5c1d358df5e6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:26Z,b,26,3b6d7f086d924e920fc738fbff70e1dd,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:33Z,b,26,99cf22c68f2ee734321c1019f2b57d85,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:44Z,b,26,c65a7b90da025060e587dd79cd4510d5,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:47Z,b,26,ff348f46dd6943788f5e2255f5b20d5d,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:50Z,b,26,de45ef66de766d477c24eb9f06698c57,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:55Z,b,26,70e5a8262512dd58345dfb355a3682ab,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:12:57Z,b,26,67eb8821f12fb589bc58de7fc57014ac,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:00Z,b,26,fb48caccf9f20320229c192b7c773b02,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:04Z,b,26,655a2808a35653740a3d338e00e736a7,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:07Z,b,26,6f645bb246ec4f5723d5e7c2f17b503d,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:10Z,b,26,f177aa362aeb0f793caa3fa852e35dd6,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:14Z,b,26,47fa0722bb26a1b217d18e537eef08c4,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:17Z,b,26,0824bbfef86b11cf37ccf49982b2ca02,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:19Z,b,26,d14a973d092b7e26f5c5b26f09e4bd2d,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:22Z,b,26,2ecabaa42f2ab69ef822004506435feb,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:23Z,b,26,04ccebc672d71abbd36fd0e7e9f46c66,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:27Z,b,26,defe2e0691d9613d700479cdc67a5672,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:30Z,b,26,e0334fc25d806ccbb1e634e7abdd4a0e,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:13:31Z,b,26,4411fedd5ef99726aae59e7d65dec786,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:14:08Z,b,26,d47e74fd1bcfe5a4d392abbd3965d390,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:14:25Z,b,26,745e9266cb62552f64fc82de5c75653e,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:14:30Z,b,26,2ddd68ea58b80e47a31cad69e16b1ba9,b-26,POINT (9.235627777999969 45.49605277999286)
2021-05-01T12:14:32Z,b,26,76017f979c7b0be46d5b7dfbf9b21182,b-26,POINT (9.235627777999969 45.49605277999286)
